ID_psi,Zwolnienie
6305,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6306,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6307,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6308,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6309,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6310,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6311,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6312,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6313,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6314,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6315,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6316,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6317,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6318,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6319,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6320,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6321,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6322,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6323,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6324,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6325,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6326,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6327,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6328,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6329,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6330,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6331,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6332,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6333,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6334,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6335,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6336,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6337,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6338,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6339,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6340,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6341,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6342,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6343,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6344,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6345,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6346,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6347,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6348,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6349,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6350,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6351,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6352,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6353,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6354,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6355,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6356,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6357,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6358,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6359,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6360,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6361,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6362,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6363,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6364,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6365,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6366,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6367,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6368,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6369,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6370,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6371,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6372,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6373,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6374,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6375,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6376,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6377,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6378,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6379,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6380,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6381,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6382,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6383,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6384,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6385,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6386,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6387,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6388,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6389,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6390,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6391,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6392,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6393,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6394,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6395,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6396,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6397,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6398,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6399,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6400,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6401,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6402,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6403,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6404,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6405,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6406,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6407,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6408,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6409,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6410,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6411,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6412,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6413,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6414,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6415,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6416,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6417,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6418,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6419,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6420,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6421,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6422,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6423,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6424,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6425,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6426,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6427,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6428,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6429,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6430,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6431,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6432,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6433,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6434,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6435,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6436,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6437,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6438,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6439,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6440,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6441,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6442,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6443,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6680,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6681,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6757,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6759,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6760,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6761,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6762,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6763,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6764,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6765,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6766,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6767,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6768,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6769,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6770,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6771,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6772,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6773,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6774,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6775,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6776,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6777,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6778,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6779,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6780,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6781,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6782,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6783,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6784,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6785,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6786,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6787,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6788,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6789,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6790,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6792,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6793,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6794,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6795,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6796,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6797,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6798,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6799,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6800,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6801,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6802,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6803,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6804,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6805,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6806,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6807,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6808,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6809,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6810,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6811,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6812,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6813,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6814,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6815,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6816,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6817,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6818,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6819,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6820,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6821,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6822,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6823,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6824,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6858,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6859,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6860,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6868,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6869,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6870,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6902,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6903,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6904,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6905,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6906,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6907,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6919,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6920,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6921,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6922,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6923,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6924,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6925,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6926,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6938,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6939,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6940,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6964,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6965,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
6966,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7020,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7021,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7022,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7023,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7024,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7025,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7026,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7027,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7028,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7029,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7030,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7031,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7032,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7046,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7047,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7048,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7049,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7050,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7051,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7052,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7053,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7054,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7055,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7056,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7057,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7058,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7059,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7060,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7061,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7062,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7063,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7064,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7065,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7066,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7067,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7068,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7069,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7070,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7071,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7072,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7073,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7074,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7075,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7076,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7077,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7208,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7209,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7210,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7211,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7212,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7213,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7214,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7215,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7216,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7217,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7218,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7219,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7220,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7221,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7223,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7224,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7225,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7226,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7227,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7228,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7229,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7230,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7231,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7232,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7233,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7234,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7235,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7236,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7237,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7238,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7239,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7240,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7241,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7242,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7243,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7244,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7245,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7246,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7247,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7248,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7249,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7250,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7251,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7252,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7253,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7254,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7255,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7256,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7257,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7258,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7259,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7260,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7261,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7262,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7263,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7264,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7265,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7266,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7267,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7268,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7269,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7270,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7271,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7272,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7273,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7274,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7275,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7276,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7277,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7278,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7279,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7280,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7281,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7282,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7283,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7284,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7285,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7286,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7287,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7288,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7289,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7290,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7291,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7292,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7293,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7294,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7295,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7296,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7297,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7298,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7299,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7300,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7301,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7302,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7303,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7304,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7305,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7306,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7307,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7308,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7309,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7310,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7311,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7312,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7313,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7314,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7315,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7316,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7317,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7318,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7319,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7320,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7321,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7322,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7323,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7324,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7325,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7326,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7327,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7328,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7329,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7330,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7331,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7332,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7333,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7334,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7335,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7336,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7337,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7338,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7339,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7340,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
7341,"Brak możliwości skorzystania ze zwolnienia w SSE/PSI"
